Campus,Location,Student Path,Entry Stat,HEGIS at Exit,HEGIS For Tableau,Major,industry,number_of_students_found_5_years_after_exit,median_annual_earnings_5_years_after_exit,average_annual_earnings_5_years_after_exit,number_of_students_found_10_years_after_exit,median_annual_earnings_10_years_after_exit,average_annual_earnings_10_years_after_exit
73,Channel Islands,1,FTF + FTT,22051,22051,History,"Agriculture, Forestry, Fishing, & Hunting",1,,,1,,
73,Channel Islands,1,FTF + FTT,22051,22051,History,Construction,4,,,2,,
73,Channel Islands,1,FTF + FTT,22051,22051,History,Manufacturing,9,"$48,706","$43,543",9,"$57,624","$65,938"
73,Channel Islands,1,FTF + FTT,22051,22051,History,Wholesale Trade,2,,,,,
73,Channel Islands,1,FTF + FTT,22051,22051,History,Retail Trade,23,"$27,283","$34,139",12,"$20,985","$31,994"
73,Channel Islands,1,FTF + FTT,22051,22051,History,Transportation & Warehousing,2,,,1,,
73,Channel Islands,1,FTF + FTT,22051,22051,History,Information,4,,,3,,
73,Channel Islands,1,FTF + FTT,22051,22051,History,Finance & Insurance,11,"$54,293","$47,845",7,"$76,304","$78,955"
73,Channel Islands,1,FTF + FTT,22051,22051,History,Real Estate & Rental & Leasing,4,,,3,,
73,Channel Islands,1,FTF + FTT,22051,22051,History,"Professional, Scientific, & Technical Skills",14,"$48,544","$53,119",7,"$83,890","$82,614"
73,Channel Islands,1,FTF + FTT,22051,22051,History,Admin & Support & Waste Mgmt & Remediation,10,"$15,052","$23,871",5,"$44,358","$39,062"
73,Channel Islands,1,FTF + FTT,22051,22051,History,Educational Services,22,"$22,708","$33,473",14,"$52,344","$50,508"
73,Channel Islands,1,FTF + FTT,22051,22051,History,Health Care & Social Assistance,4,,,4,,
73,Channel Islands,1,FTF + FTT,22051,22051,History,"Arts, Entertainment, & Recreation",3,,,,,
73,Channel Islands,1,FTF + FTT,22051,22051,History,Accommodation & Food Services,7,"$20,358","$18,540",,,
73,Channel Islands,1,FTF + FTT,22051,22051,History,Other Services,3,,,4,,
73,Channel Islands,1,FTF + FTT,22051,22051,History,Government,7,"$39,762","$39,962",4,,
73,Channel Islands,1,FTF + FTT,22051,22051,History,Wages - No NAICS Code,5,"$44,534","$30,447",1,,
73,Channel Islands,1,FTF + FTT,22071,22071,Political Science,Construction,3,,,1,,
73,Channel Islands,1,FTF + FTT,22071,22071,Political Science,Manufacturing,2,,,1,,
73,Channel Islands,1,FTF + FTT,22071,22071,Political Science,Wholesale Trade,6,"$58,311","$51,402",4,,
73,Channel Islands,1,FTF + FTT,22071,22071,Political Science,Retail Trade,5,"$15,804","$30,754",1,,
73,Channel Islands,1,FTF + FTT,22071,22071,Political Science,Transportation & Warehousing,1,,,,,
73,Channel Islands,1,FTF + FTT,22071,22071,Political Science,Information,2,,,1,,
73,Channel Islands,1,FTF + FTT,22071,22071,Political Science,Finance & Insurance,2,,,1,,
73,Channel Islands,1,FTF + FTT,22071,22071,Political Science,Real Estate & Rental & Leasing,5,"$43,551","$45,898",1,,
73,Channel Islands,1,FTF + FTT,22071,22071,Political Science,"Professional, Scientific, & Technical Skills",6,"$53,859","$54,683",2,,
73,Channel Islands,1,FTF + FTT,22071,22071,Political Science,Admin & Support & Waste Mgmt & Remediation,4,,,1,,
73,Channel Islands,1,FTF + FTT,22071,22071,Political Science,Educational Services,4,,,1,,
73,Channel Islands,1,FTF + FTT,22071,22071,Political Science,Health Care & Social Assistance,4,,,1,,
73,Channel Islands,1,FTF + FTT,22071,22071,Political Science,"Arts, Entertainment, & Recreation",3,,,,,
73,Channel Islands,1,FTF + FTT,22071,22071,Political Science,Accommodation & Food Services,3,,,,,
73,Channel Islands,1,FTF + FTT,22071,22071,Political Science,Other Services,4,,,1,,
73,Channel Islands,1,FTF + FTT,22071,22071,Political Science,Government,2,,,1,,
73,Channel Islands,1,FTF + FTT,22081,22081,Sociology,"Agriculture, Forestry, Fishing, & Hunting",,,,1,,
73,Channel Islands,1,FTF + FTT,22081,22081,Sociology,Construction,3,,,,,
73,Channel Islands,1,FTF + FTT,22081,22081,Sociology,Manufacturing,9,"$37,170","$36,670",1,,
73,Channel Islands,1,FTF + FTT,22081,22081,Sociology,Wholesale Trade,12,"$38,699","$39,102",5,"$32,309","$43,055"
73,Channel Islands,1,FTF + FTT,22081,22081,Sociology,Retail Trade,18,"$32,379","$33,311",8,"$54,514","$57,486"
73,Channel Islands,1,FTF + FTT,22081,22081,Sociology,Transportation & Warehousing,2,,,2,,
73,Channel Islands,1,FTF + FTT,22081,22081,Sociology,Information,4,,,1,,
73,Channel Islands,1,FTF + FTT,22081,22081,Sociology,Finance & Insurance,19,"$51,315","$52,307",7,"$53,308","$62,552"
73,Channel Islands,1,FTF + FTT,22081,22081,Sociology,Real Estate & Rental & Leasing,7,"$48,277","$45,154",2,,
73,Channel Islands,1,FTF + FTT,22081,22081,Sociology,"Professional, Scientific, & Technical Skills",14,"$44,395","$44,895",2,,
73,Channel Islands,1,FTF + FTT,22081,22081,Sociology,Admin & Support & Waste Mgmt & Remediation,12,"$28,182","$28,294",6,"$35,381","$43,855"
73,Channel Islands,1,FTF + FTT,22081,22081,Sociology,Educational Services,17,"$31,497","$33,020",7,"$46,760","$47,196"
73,Channel Islands,1,FTF + FTT,22081,22081,Sociology,Health Care & Social Assistance,42,"$34,659","$34,367",11,"$41,361","$42,887"
73,Channel Islands,1,FTF + FTT,22081,22081,Sociology,"Arts, Entertainment, & Recreation",3,,,2,,
73,Channel Islands,1,FTF + FTT,22081,22081,Sociology,Accommodation & Food Services,16,"$27,703","$30,388",4,,
73,Channel Islands,1,FTF + FTT,22081,22081,Sociology,Other Services,6,"$39,726","$38,161",2,,
73,Channel Islands,1,FTF + FTT,22081,22081,Sociology,Government,25,"$56,474","$59,627",12,"$60,926","$65,689"
73,Channel Islands,1,FTF + FTT,22081,22081,Sociology,Wages - No NAICS Code,5,"$56,480","$67,130",3,,
73,Channel Islands,1,FTF + FTT,22131,22131,Mexican-American Studies,Retail Trade,1,,,,,
73,Channel Islands,1,FTF + FTT,22131,22131,Mexican-American Studies,Educational Services,1,,,,,
73,Channel Islands,1,FTF + FTT,49011,49011,Environmental Studies,Mining,1,,,1,,
73,Channel Islands,1,FTF + FTT,49011,49011,Environmental Studies,Manufacturing,3,,,1,,
73,Channel Islands,1,FTF + FTT,49011,49011,Environmental Studies,Retail Trade,2,,,1,,
73,Channel Islands,1,FTF + FTT,49011,49011,Environmental Studies,Information,1,,,1,,
73,Channel Islands,1,FTF + FTT,49011,49011,Environmental Studies,Finance & Insurance,1,,,,,
73,Channel Islands,1,FTF + FTT,49011,49011,Environmental Studies,"Professional, Scientific, & Technical Skills",11,"$51,976","$51,290",6,"$65,467","$66,185"
73,Channel Islands,1,FTF + FTT,49011,49011,Environmental Studies,Admin & Support & Waste Mgmt & Remediation,1,,,1,,
73,Channel Islands,1,FTF + FTT,49011,49011,Environmental Studies,"Arts, Entertainment, & Recreation",,,,1,,
73,Channel Islands,1,FTF + FTT,49011,49011,Environmental Studies,Government,5,"$24,624","$33,711",5,"$69,160","$75,052"
73,Channel Islands,1,FTF + FTT,49011,49011,Environmental Studies,Wages - No NAICS Code,3,,,3,,
73,Channel Islands,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,"Agriculture, Forestry, Fishing, & Hunting",3,,,3,,
73,Channel Islands,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,Mining,1,,,,,
73,Channel Islands,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,Utilities,2,,,1,,
73,Channel Islands,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,Construction,8,"$38,570","$39,056",4,,
73,Channel Islands,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,Manufacturing,18,"$48,560","$50,737",9,"$67,943","$66,490"
73,Channel Islands,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,Wholesale Trade,14,"$40,946","$49,731",5,"$56,580","$58,902"
73,Channel Islands,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,Retail Trade,43,"$25,444","$32,219",21,"$47,371","$45,090"
73,Channel Islands,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,Transportation & Warehousing,3,,,2,,
73,Channel Islands,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,Information,11,"$66,005","$60,423",8,"$73,674","$68,076"
73,Channel Islands,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,Finance & Insurance,29,"$50,890","$53,101",12,"$70,356","$65,375"
73,Channel Islands,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,Real Estate & Rental & Leasing,7,"$37,192","$38,320",4,,
73,Channel Islands,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,"Professional, Scientific, & Technical Skills",17,"$57,036","$57,141",13,"$68,430","$71,686"
73,Channel Islands,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,Admin & Support & Waste Mgmt & Remediation,23,"$38,488","$41,688",13,"$41,388","$62,608"
73,Channel Islands,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,Educational Services,254,"$38,617","$38,171",175,"$57,480","$50,142"
73,Channel Islands,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,Health Care & Social Assistance,68,"$32,467","$32,895",35,"$36,936","$35,905"
73,Channel Islands,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,"Arts, Entertainment, & Recreation",4,,,3,,
73,Channel Islands,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,Accommodation & Food Services,28,"$22,141","$26,561",13,"$38,079","$32,114"
73,Channel Islands,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,Other Services,11,"$30,998","$32,136",6,"$26,103","$31,788"
73,Channel Islands,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,Non-Classified,2,,,,,
73,Channel Islands,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,Government,32,"$51,171","$55,205",25,"$79,544","$73,072"
73,Channel Islands,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,Wages - No NAICS Code,8,"$57,857","$56,079",4,,
73,Channel Islands,1,FTF + FTT,49051,49051,Land Resource Management,Manufacturing,3,,,,,
73,Channel Islands,1,FTF + FTT,49051,49051,Land Resource Management,Wholesale Trade,1,,,,,
73,Channel Islands,1,FTF + FTT,49051,49051,Land Resource Management,Retail Trade,3,,,,,
73,Channel Islands,1,FTF + FTT,49051,49051,Land Resource Management,Transportation & Warehousing,1,,,1,,
73,Channel Islands,1,FTF + FTT,49051,49051,Land Resource Management,Information,1,,,,,
73,Channel Islands,1,FTF + FTT,49051,49051,Land Resource Management,Finance & Insurance,1,,,1,,
73,Channel Islands,1,FTF + FTT,49051,49051,Land Resource Management,"Professional, Scientific, & Technical Skills",15,"$61,134","$54,359",7,"$72,842","$64,252"
73,Channel Islands,1,FTF + FTT,49051,49051,Land Resource Management,Admin & Support & Waste Mgmt & Remediation,1,,,1,,
73,Channel Islands,1,FTF + FTT,49051,49051,Land Resource Management,Educational Services,4,,,1,,
73,Channel Islands,1,FTF + FTT,49051,49051,Land Resource Management,Health Care & Social Assistance,1,,,,,
73,Channel Islands,1,FTF + FTT,49051,49051,Land Resource Management,"Arts, Entertainment, & Recreation",2,,,,,
73,Channel Islands,1,FTF + FTT,49051,49051,Land Resource Management,Accommodation & Food Services,1,,,,,
73,Channel Islands,1,FTF + FTT,49051,49051,Land Resource Management,Government,3,,,1,,
73,Channel Islands,1,FTF + FTT,49051,49051,Land Resource Management,Wages - No NAICS Code,3,,,,,
73,Channel Islands,1,FTF,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,Health Care & Social Assistance,4,,,,,
73,Channel Islands,1,FTF,04011,04011,Biology,Utilities,1,,,,,
73,Channel Islands,1,FTF,04011,04011,Biology,Manufacturing,10,"$52,834","$60,171",,,
73,Channel Islands,1,FTF,04011,04011,Biology,Wholesale Trade,1,,,1,,
73,Channel Islands,1,FTF,04011,04011,Biology,Retail Trade,1,,,,,
73,Channel Islands,1,FTF,04011,04011,Biology,Finance & Insurance,1,,,1,,
73,Channel Islands,1,FTF,04011,04011,Biology,"Professional, Scientific, & Technical Skills",8,"$58,434","$57,089",2,,
73,Channel Islands,1,FTF,04011,04011,Biology,Admin & Support & Waste Mgmt & Remediation,4,,,,,
73,Channel Islands,1,FTF,04011,04011,Biology,Educational Services,2,,,,,
73,Channel Islands,1,FTF,04011,04011,Biology,Health Care & Social Assistance,11,"$63,459","$60,920",3,,
73,Channel Islands,1,FTF,04011,04011,Biology,Accommodation & Food Services,1,,,,,
73,Channel Islands,1,FTF,04011,04011,Biology,Government,2,,,3,,
73,Channel Islands,1,FTF,04011,04011,Biology,Wages - No NAICS Code,1,,,1,,
73,Channel Islands,1,FTF,04171,04171,Cell and Molecular Biology,Manufacturing,4,,,2,,
73,Channel Islands,1,FTF,04171,04171,Cell and Molecular Biology,Wholesale Trade,1,,,1,,
73,Channel Islands,1,FTF,04171,04171,Cell and Molecular Biology,Retail Trade,2,,,1,,
73,Channel Islands,1,FTF,04171,04171,Cell and Molecular Biology,Information,1,,,,,
73,Channel Islands,1,FTF,04171,04171,Cell and Molecular Biology,"Professional, Scientific, & Technical Skills",2,,,1,,
73,Channel Islands,1,FTF,04171,04171,Cell and Molecular Biology,Admin & Support & Waste Mgmt & Remediation,1,,,1,,
73,Channel Islands,1,FTF,04171,04171,Cell and Molecular Biology,Health Care & Social Assistance,2,,,1,,
73,Channel Islands,1,FTF,04171,04171,Cell and Molecular Biology,"Arts, Entertainment, & Recreation",1,,,,,
73,Channel Islands,1,FTF,05011,05011,Business Administration,"Agriculture, Forestry, Fishing, & Hunting",1,,,,,
73,Channel Islands,1,FTF,05011,05011,Business Administration,Utilities,2,,,,,
73,Channel Islands,1,FTF,05011,05011,Business Administration,Construction,8,"$47,757","$48,608",2,,
73,Channel Islands,1,FTF,05011,05011,Business Administration,Manufacturing,12,"$52,729","$54,104",6,"$72,551","$96,784"
73,Channel Islands,1,FTF,05011,05011,Business Administration,Wholesale Trade,11,"$58,849","$66,571",5,"$76,727","$78,924"
73,Channel Islands,1,FTF,05011,05011,Business Administration,Retail Trade,14,"$58,334","$55,931",3,,
73,Channel Islands,1,FTF,05011,05011,Business Administration,Transportation & Warehousing,3,,,,,
73,Channel Islands,1,FTF,05011,05011,Business Administration,Information,5,"$55,306","$53,294",3,,
73,Channel Islands,1,FTF,05011,05011,Business Administration,Finance & Insurance,21,"$60,133","$62,854",5,"$96,640","$93,749"
73,Channel Islands,1,FTF,05011,05011,Business Administration,Real Estate & Rental & Leasing,4,,,,,
73,Channel Islands,1,FTF,05011,05011,Business Administration,"Professional, Scientific, & Technical Skills",16,"$61,398","$54,835",3,,
73,Channel Islands,1,FTF,05011,05011,Business Administration,Management of Companies & Enterprises,2,,,,,
73,Channel Islands,1,FTF,05011,05011,Business Administration,Admin & Support & Waste Mgmt & Remediation,16,"$58,314","$60,533",7,"$52,807","$58,947"
73,Channel Islands,1,FTF,05011,05011,Business Administration,Educational Services,3,,,1,,
73,Channel Islands,1,FTF,05011,05011,Business Administration,Health Care & Social Assistance,9,"$32,593","$34,842",2,,
73,Channel Islands,1,FTF,05011,05011,Business Administration,"Arts, Entertainment, & Recreation",4,,,,,
73,Channel Islands,1,FTF,05011,05011,Business Administration,Accommodation & Food Services,7,"$46,251","$45,095",1,,
73,Channel Islands,1,FTF,05011,05011,Business Administration,Other Services,1,,,1,,
73,Channel Islands,1,FTF,05011,05011,Business Administration,Government,5,"$63,823","$58,691",1,,
73,Channel Islands,1,FTF,05011,05011,Business Administration,Wages - No NAICS Code,8,"$52,342","$52,710",2,,
73,Channel Islands,1,FTF,06011,06011,Communications,Manufacturing,2,,,,,
73,Channel Islands,1,FTF,06011,06011,Communications,Wholesale Trade,2,,,,,
73,Channel Islands,1,FTF,06011,06011,Communications,Retail Trade,2,,,,,
73,Channel Islands,1,FTF,06011,06011,Communications,Information,3,,,,,
73,Channel Islands,1,FTF,06011,06011,Communications,Finance & Insurance,2,,,,,
73,Channel Islands,1,FTF,06011,06011,Communications,Real Estate & Rental & Leasing,2,,,,,
73,Channel Islands,1,FTF,06011,06011,Communications,"Professional, Scientific, & Technical Skills",6,"$42,310","$47,541",,,
73,Channel Islands,1,FTF,06011,06011,Communications,Admin & Support & Waste Mgmt & Remediation,5,"$46,556","$51,332",,,
73,Channel Islands,1,FTF,06011,06011,Communications,Educational Services,5,"$40,119","$42,029",,,
73,Channel Islands,1,FTF,06011,06011,Communications,Health Care & Social Assistance,1,,,,,
73,Channel Islands,1,FTF,06011,06011,Communications,"Arts, Entertainment, & Recreation",4,,,,,
73,Channel Islands,1,FTF,06011,06011,Communications,Accommodation & Food Services,1,,,,,
73,Channel Islands,1,FTF,06011,06011,Communications,Government,1,,,1,,
73,Channel Islands,1,FTF,06011,06011,Communications,Wages - No NAICS Code,1,,,,,
73,Channel Islands,1,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Manufacturing,2,,,,,
73,Channel Islands,1,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Wholesale Trade,,,,1,,
73,Channel Islands,1,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Retail Trade,1,,,,,
73,Channel Islands,1,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Information,3,,,4,,
73,Channel Islands,1,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,"Professional, Scientific, & Technical Skills",8,"$104,485","$104,805",,,
73,Channel Islands,1,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Admin & Support & Waste Mgmt & Remediation,2,,,1,,
73,Channel Islands,1,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Government,1,,,,,
73,Channel Islands,1,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Wages - No NAICS Code,2,,,1,,
73,Channel Islands,1,FTF,08231 + 08232,08232,Child Development,Wholesale Trade,,,,1,,
73,Channel Islands,1,FTF,08231 + 08232,08232,Child Development,Retail Trade,1,,,,,
73,Channel Islands,1,FTF,08231 + 08232,08232,Child Development,Educational Services,1,,,1,,
73,Channel Islands,1,FTF,08231 + 08232,08232,Child Development,Health Care & Social Assistance,6,"$33,986","$27,765",,,
73,Channel Islands,1,FTF,08231 + 08232,08232,Child Development,Accommodation & Food Services,1,,,,,
73,Channel Islands,1,FTF,08231 + 08232,08232,Child Development,Government,1,,,,,
73,Channel Islands,1,FTF,10015,10015,Performing Arts,Construction,1,,,,,
73,Channel Islands,1,FTF,10015,10015,Performing Arts,Manufacturing,1,,,1,,
73,Channel Islands,1,FTF,10015,10015,Performing Arts,Retail Trade,2,,,,,
73,Channel Islands,1,FTF,10015,10015,Performing Arts,Information,2,,,,,
73,Channel Islands,1,FTF,10015,10015,Performing Arts,Real Estate & Rental & Leasing,1,,,,,
73,Channel Islands,1,FTF,10015,10015,Performing Arts,Admin & Support & Waste Mgmt & Remediation,2,,,,,
73,Channel Islands,1,FTF,10015,10015,Performing Arts,"Arts, Entertainment, & Recreation",1,,,,,
73,Channel Islands,1,FTF,10015,10015,Performing Arts,Government,1,,,,,
73,Channel Islands,1,FTF,10021 + 10022,10022,Art,Construction,3,,,,,
73,Channel Islands,1,FTF,10021 + 10022,10022,Art,Manufacturing,8,"$44,658","$45,129",,,
73,Channel Islands,1,FTF,10021 + 10022,10022,Art,Wholesale Trade,3,,,,,
73,Channel Islands,1,FTF,10021 + 10022,10022,Art,Retail Trade,10,"$34,140","$35,133",4,,
73,Channel Islands,1,FTF,10021 + 10022,10022,Art,Transportation & Warehousing,2,,,,,
73,Channel Islands,1,FTF,10021 + 10022,10022,Art,Information,6,"$36,008","$43,862",4,,
73,Channel Islands,1,FTF,10021 + 10022,10022,Art,Finance & Insurance,3,,,1,,
73,Channel Islands,1,FTF,10021 + 10022,10022,Art,Real Estate & Rental & Leasing,3,,,,,
73,Channel Islands,1,FTF,10021 + 10022,10022,Art,"Professional, Scientific, & Technical Skills",10,"$54,734","$44,960",,,
73,Channel Islands,1,FTF,10021 + 10022,10022,Art,Management of Companies & Enterprises,,,,1,,
73,Channel Islands,1,FTF,10021 + 10022,10022,Art,Admin & Support & Waste Mgmt & Remediation,1,,,,,
73,Channel Islands,1,FTF,10021 + 10022,10022,Art,Educational Services,5,"$29,584","$36,994",1,,
73,Channel Islands,1,FTF,10021 + 10022,10022,Art,Health Care & Social Assistance,1,,,1,,
73,Channel Islands,1,FTF,10021 + 10022,10022,Art,"Arts, Entertainment, & Recreation",1,,,1,,
73,Channel Islands,1,FTF,10021 + 10022,10022,Art,Accommodation & Food Services,2,,,1,,
73,Channel Islands,1,FTF,10021 + 10022,10022,Art,Other Services,1,,,,,
73,Channel Islands,1,FTF,10021 + 10022,10022,Art,Government,3,,,1,,
73,Channel Islands,1,FTF,10021 + 10022,10022,Art,Wages - No NAICS Code,1,,,1,,
73,Channel Islands,1,FTF,11051,11051,Spanish,Retail Trade,1,,,,,
73,Channel Islands,1,FTF,11051,11051,Spanish,Finance & Insurance,1,,,,,
73,Channel Islands,1,FTF,11051,11051,Spanish,Real Estate & Rental & Leasing,1,,,,,
73,Channel Islands,1,FTF,11051,11051,Spanish,Educational Services,,,,1,,
73,Channel Islands,1,FTF,11051,11051,Spanish,Accommodation & Food Services,1,,,,,
73,Channel Islands,1,FTF,11051,11051,Spanish,Government,1,,,1,,
73,Channel Islands,1,FTF,11051,11051,Spanish,Wages - No NAICS Code,1,,,,,
73,Channel Islands,1,FTF,15011,15011,English,Construction,1,,,,,
73,Channel Islands,1,FTF,15011,15011,English,Manufacturing,2,,,2,,
73,Channel Islands,1,FTF,15011,15011,English,Wholesale Trade,2,,,,,
