Campus,Student Path,Entry Stat,HEGIS At Exit,Hegis For Tableau,Major,Potential # of Students,Potential # of Students For Each Year Out of School,25th Percentile Earnings,50th Percentile Earnings,75th Percentile Earnings,Average Earnings,# of Students Found,Year,% Found,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09134,09134,"Manufacturing Engineering, Graduate Degree",26,26,"$74,153","$105,370","$126,809","$114,510",19,3,73.1%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09134,09134,"Manufacturing Engineering, Graduate Degree",26,25,"$71,229","$103,615","$118,861","$95,249",19,4,76.0%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09134,09134,"Manufacturing Engineering, Graduate Degree",26,22,"$50,318","$109,981","$120,783","$94,877",15,5,68.2%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09134,09134,"Manufacturing Engineering, Graduate Degree",26,17,"$45,025","$100,494","$134,689","$91,646",11,6,64.7%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09134,09134,"Manufacturing Engineering, Graduate Degree",26,14,"$49,752","$110,435","$147,904","$105,228",9,7,64.3%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09134,09134,"Manufacturing Engineering, Graduate Degree",26,10,"$1,577","$67,234","$125,268","$69,996",6,8,60.0%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09134,09134,"Manufacturing Engineering, Graduate Degree",26,8,,,,,4,9,50.0%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09134,09134,"Manufacturing Engineering, Graduate Degree",26,7,,,,,3,10,42.9%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09134,09134,"Manufacturing Engineering, Graduate Degree",26,6,,,,,1,11,16.7%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09134,09134,"Manufacturing Engineering, Graduate Degree",26,6,,,,,1,12,16.7%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09134,09134,"Manufacturing Engineering, Graduate Degree",26,6,,,,,1,13,16.7%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09134,09134,"Manufacturing Engineering, Graduate Degree",26,6,,,,,1,14,16.7%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09134,09134,"Manufacturing Engineering, Graduate Degree",26,6,,,,,,15,,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09221,09221,"Environmental Engineering, Graduate Degree",60,60,"$44,204","$60,074","$80,947","$62,748",42,1,70.0%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09221,09221,"Environmental Engineering, Graduate Degree",60,60,"$39,444","$66,739","$83,365","$63,709",41,2,68.3%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09221,09221,"Environmental Engineering, Graduate Degree",60,60,"$48,390","$71,711","$88,655","$72,151",39,3,65.0%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09221,09221,"Environmental Engineering, Graduate Degree",60,46,"$55,925","$78,115","$90,041","$79,854",26,4,56.5%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09221,09221,"Environmental Engineering, Graduate Degree",60,37,"$50,723","$68,028","$95,791","$78,381",21,5,56.8%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09221,09221,"Environmental Engineering, Graduate Degree",60,22,"$58,856","$72,480","$92,400","$79,158",11,6,50.0%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09221,09221,"Environmental Engineering, Graduate Degree",60,19,"$65,663","$76,252","$90,780","$79,796",8,7,42.1%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09221,09221,"Environmental Engineering, Graduate Degree",60,10,,,,,2,8,20.0%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09221,09221,"Environmental Engineering, Graduate Degree",60,9,,,,,1,9,11.1%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09221,09221,"Environmental Engineering, Graduate Degree",60,9,,,,,1,10,11.1%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09221,09221,"Environmental Engineering, Graduate Degree",60,9,,,,,1,11,11.1%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09221,09221,"Environmental Engineering, Graduate Degree",60,9,,,,,1,12,11.1%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09221,09221,"Environmental Engineering, Graduate Degree",60,9,,,,,1,13,11.1%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09221,09221,"Environmental Engineering, Graduate Degree",60,9,,,,,1,14,11.1%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09221,09221,"Environmental Engineering, Graduate Degree",60,9,,,,,1,15,11.1%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09254,09254,"Construction Engineering Technology, Graduate Degree",13,13,"$27,110","$47,103","$58,908","$44,888",8,1,61.5%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09254,09254,"Construction Engineering Technology, Graduate Degree",13,13,"$24,897","$45,142","$68,140","$46,269",12,2,92.3%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09254,09254,"Construction Engineering Technology, Graduate Degree",13,13,"$55,485","$74,362","$82,409","$70,744",10,3,76.9%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09254,09254,"Construction Engineering Technology, Graduate Degree",13,13,"$64,163","$68,869","$98,532","$76,309",10,4,76.9%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09254,09254,"Construction Engineering Technology, Graduate Degree",13,13,"$65,255","$86,872","$95,420","$80,034",10,5,76.9%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09254,09254,"Construction Engineering Technology, Graduate Degree",13,12,"$86,536","$97,305","$113,101","$97,627",8,6,66.7%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09254,09254,"Construction Engineering Technology, Graduate Degree",13,11,"$84,026","$111,343","$123,945","$104,561",7,7,63.6%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09254,09254,"Construction Engineering Technology, Graduate Degree",13,11,"$61,174","$108,031","$126,884","$98,591",7,8,63.6%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09254,09254,"Construction Engineering Technology, Graduate Degree",13,11,"$89,636","$104,394","$138,137","$99,802",9,9,81.8%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09254,09254,"Construction Engineering Technology, Graduate Degree",13,10,"$92,842","$109,293","$132,625","$106,616",7,10,70.0%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09254,09254,"Construction Engineering Technology, Graduate Degree",13,9,"$99,948","$117,758","$123,923","$105,173",6,11,66.7%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09254,09254,"Construction Engineering Technology, Graduate Degree",13,7,"$73,075","$115,829","$142,122","$102,334",6,12,85.7%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09254,09254,"Construction Engineering Technology, Graduate Degree",13,5,,,,,4,13,80.0%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09254,09254,"Construction Engineering Technology, Graduate Degree",13,1,,,,,1,14,100.0%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09254,09254,"Construction Engineering Technology, Graduate Degree",13,1,,,,,1,15,100.0%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09261,09261,"Engineering Mathematics, Graduate Degree",21,21,"$27,831","$63,093","$81,434","$66,041",14,1,66.7%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09261,09261,"Engineering Mathematics, Graduate Degree",21,21,"$36,195","$77,494","$116,151","$83,003",13,2,61.9%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09261,09261,"Engineering Mathematics, Graduate Degree",21,20,"$35,169","$80,524","$117,788","$80,926",12,3,60.0%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09261,09261,"Engineering Mathematics, Graduate Degree",21,20,"$28,301","$76,024","$128,174","$86,274",12,4,60.0%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09261,09261,"Engineering Mathematics, Graduate Degree",21,18,"$66,935","$137,751","$140,301","$102,346",9,5,50.0%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09261,09261,"Engineering Mathematics, Graduate Degree",21,16,"$85,952","$136,613","$151,330","$114,650",8,6,50.0%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09261,09261,"Engineering Mathematics, Graduate Degree",21,16,"$69,184","$135,129","$161,412","$113,329",7,7,43.8%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09261,09261,"Engineering Mathematics, Graduate Degree",21,15,"$121,527","$139,471","$157,569","$124,833",6,8,40.0%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09261,09261,"Engineering Mathematics, Graduate Degree",21,15,"$118,375","$148,256","$185,885","$133,346",6,9,40.0%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09261,09261,"Engineering Mathematics, Graduate Degree",21,12,,,,,4,10,33.3%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09261,09261,"Engineering Mathematics, Graduate Degree",21,9,,,,,2,11,22.2%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09261,09261,"Engineering Mathematics, Graduate Degree",21,8,,,,,1,12,12.5%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09261,09261,"Engineering Mathematics, Graduate Degree",21,6,,,,,,13,,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09261,09261,"Engineering Mathematics, Graduate Degree",21,4,,,,,,14,,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",09261,09261,"Engineering Mathematics, Graduate Degree",21,4,,,,,,15,,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10021,10021,"Art, Graduate Degree",225,224,"$11,769","$28,061","$60,189","$40,650",139,1,62.1%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10021,10021,"Art, Graduate Degree",225,223,"$14,350","$39,911","$67,206","$45,484",139,2,62.3%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10021,10021,"Art, Graduate Degree",225,223,"$19,356","$41,890","$73,480","$47,457",139,3,62.3%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10021,10021,"Art, Graduate Degree",225,219,"$20,765","$47,822","$75,392","$52,000",128,4,58.4%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10021,10021,"Art, Graduate Degree",225,217,"$24,758","$47,965","$75,740","$55,538",119,5,54.8%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10021,10021,"Art, Graduate Degree",225,207,"$23,774","$55,267","$77,985","$58,396",110,6,53.1%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10021,10021,"Art, Graduate Degree",225,202,"$33,839","$56,429","$80,253","$62,411",98,7,48.5%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10021,10021,"Art, Graduate Degree",225,193,"$31,204","$56,087","$81,611","$60,594",96,8,49.7%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10021,10021,"Art, Graduate Degree",225,180,"$23,899","$55,993","$82,563","$59,927",81,9,45.0%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10021,10021,"Art, Graduate Degree",225,173,"$26,089","$64,010","$85,371","$63,747",72,10,41.6%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10021,10021,"Art, Graduate Degree",225,162,"$28,801","$53,931","$80,293","$59,118",73,11,45.1%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10021,10021,"Art, Graduate Degree",225,142,"$34,614","$68,243","$81,484","$59,666",56,12,39.4%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10021,10021,"Art, Graduate Degree",225,126,"$34,123","$60,090","$85,600","$62,820",47,13,37.3%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10021,10021,"Art, Graduate Degree",225,119,"$20,738","$55,612","$85,739","$55,261",51,14,42.9%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10021,10021,"Art, Graduate Degree",225,113,"$27,658","$60,830","$89,630","$77,755",46,15,40.7%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10022,10022,"Art - Studio/Performance, Graduate Degree",117,117,"$5,708","$31,472","$52,386","$33,734",51,1,43.6%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10022,10022,"Art - Studio/Performance, Graduate Degree",117,117,"$5,404","$32,289","$48,381","$35,660",51,2,43.6%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10022,10022,"Art - Studio/Performance, Graduate Degree",117,113,"$16,755","$37,303","$55,122","$42,081",45,3,39.8%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10022,10022,"Art - Studio/Performance, Graduate Degree",117,106,"$23,718","$45,932","$72,273","$52,907",44,4,41.5%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10022,10022,"Art - Studio/Performance, Graduate Degree",117,103,"$18,639","$47,399","$74,361","$53,916",43,5,41.7%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10022,10022,"Art - Studio/Performance, Graduate Degree",117,98,"$23,081","$51,165","$79,261","$57,705",40,6,40.8%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10022,10022,"Art - Studio/Performance, Graduate Degree",117,92,"$23,312","$45,085","$76,130","$54,153",36,7,39.1%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10022,10022,"Art - Studio/Performance, Graduate Degree",117,90,"$23,325","$54,926","$81,640","$58,165",33,8,36.7%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10022,10022,"Art - Studio/Performance, Graduate Degree",117,82,"$25,807","$61,788","$89,031","$67,232",29,9,35.4%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10022,10022,"Art - Studio/Performance, Graduate Degree",117,78,"$30,417","$66,928","$93,299","$92,322",29,10,37.2%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10022,10022,"Art - Studio/Performance, Graduate Degree",117,73,"$28,729","$71,639","$93,728","$94,732",25,11,34.2%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10022,10022,"Art - Studio/Performance, Graduate Degree",117,62,"$34,326","$43,405","$96,435","$55,176",18,12,29.0%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10022,10022,"Art - Studio/Performance, Graduate Degree",117,59,"$36,238","$52,655","$73,871","$58,839",17,13,28.8%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10022,10022,"Art - Studio/Performance, Graduate Degree",117,59,"$33,606","$59,839","$95,313","$63,965",16,14,27.1%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10022,10022,"Art - Studio/Performance, Graduate Degree",117,56,"$32,165","$55,501","$88,598","$58,135",16,15,28.6%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10031,10031,"Art History, Graduate Degree",45,45,"$26,817","$45,562","$63,803","$49,160",29,1,64.4%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10031,10031,"Art History, Graduate Degree",45,45,"$7,778","$44,192","$64,022","$44,490",32,2,71.1%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10031,10031,"Art History, Graduate Degree",45,45,"$20,176","$48,956","$68,612","$50,596",28,3,62.2%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10031,10031,"Art History, Graduate Degree",45,45,"$25,295","$52,000","$61,144","$56,212",28,4,62.2%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10031,10031,"Art History, Graduate Degree",45,45,"$31,124","$43,590","$80,218","$58,010",30,5,66.7%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10031,10031,"Art History, Graduate Degree",45,44,"$20,857","$39,704","$69,987","$51,796",28,6,63.6%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10031,10031,"Art History, Graduate Degree",45,44,"$22,488","$43,969","$82,604","$57,670",25,7,56.8%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10031,10031,"Art History, Graduate Degree",45,43,"$12,528","$40,725","$80,412","$54,918",24,8,55.8%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10031,10031,"Art History, Graduate Degree",45,43,"$7,352","$35,515","$99,311","$52,696",21,9,48.8%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10031,10031,"Art History, Graduate Degree",45,42,"$29,139","$49,480","$99,728","$59,584",19,10,45.2%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10031,10031,"Art History, Graduate Degree",45,39,"$36,317","$56,146","$111,696","$70,092",16,11,41.0%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10031,10031,"Art History, Graduate Degree",45,36,"$22,326","$57,085","$128,564","$74,754",15,12,41.7%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10031,10031,"Art History, Graduate Degree",45,31,"$7,912","$51,878","$136,151","$78,074",13,13,41.9%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10031,10031,"Art History, Graduate Degree",45,30,"$7,333","$84,055","$151,695","$82,501",12,14,40.0%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10031,10031,"Art History, Graduate Degree",45,28,"$10,585","$53,988","$133,324","$83,203",11,15,39.3%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10041,10041,"Music - Performance, Graduate Degree",214,214,"$3,403","$15,011","$32,873","$23,187",126,1,58.9%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10041,10041,"Music - Performance, Graduate Degree",214,214,"$4,474","$14,716","$43,060","$26,609",116,2,54.2%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10041,10041,"Music - Performance, Graduate Degree",214,213,"$7,132","$17,558","$45,783","$29,452",116,3,54.5%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10041,10041,"Music - Performance, Graduate Degree",214,209,"$5,106","$21,450","$50,677","$31,087",117,4,56.0%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10041,10041,"Music - Performance, Graduate Degree",214,200,"$9,717","$23,516","$52,279","$32,593",109,5,54.5%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10041,10041,"Music - Performance, Graduate Degree",214,190,"$9,455","$23,456","$55,938","$35,864",98,6,51.6%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10041,10041,"Music - Performance, Graduate Degree",214,187,"$9,081","$23,656","$57,474","$36,467",96,7,51.3%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10041,10041,"Music - Performance, Graduate Degree",214,169,"$10,287","$26,989","$54,104","$39,228",82,8,48.5%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10041,10041,"Music - Performance, Graduate Degree",214,161,"$9,578","$28,371","$55,013","$39,317",75,9,46.6%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10041,10041,"Music - Performance, Graduate Degree",214,150,"$10,568","$28,762","$63,307","$43,443",66,10,44.0%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10041,10041,"Music - Performance, Graduate Degree",214,135,"$15,699","$43,891","$69,786","$49,894",51,11,37.8%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10041,10041,"Music - Performance, Graduate Degree",214,118,"$16,266","$32,679","$70,428","$47,901",52,12,44.1%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10041,10041,"Music - Performance, Graduate Degree",214,106,"$19,571","$52,425","$79,377","$56,035",44,13,41.5%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10041,10041,"Music - Performance, Graduate Degree",214,97,"$23,939","$53,682","$82,698","$58,332",38,14,39.2%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10041,10041,"Music - Performance, Graduate Degree",214,92,"$15,720","$58,109","$84,425","$57,857",36,15,39.1%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10051,10051,"Music, Graduate Degree",72,72,"$7,235","$21,318","$59,151","$36,293",40,1,55.6%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10051,10051,"Music, Graduate Degree",72,70,"$8,481","$28,455","$64,954","$38,411",39,2,55.7%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10051,10051,"Music, Graduate Degree",72,70,"$11,602","$38,110","$64,872","$43,885",34,3,48.6%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10051,10051,"Music, Graduate Degree",72,69,"$13,088","$35,183","$61,078","$41,509",36,4,52.2%,,
0,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10051,10051,"Music, Graduate Degree",72,68,"$12,219","$41,023","$73,199","$48,295",35,5,51.5%,,
